id,speaker_utterance,listener_utterance,s_negative,s_neutral,s_positive,l_negative,l_neutral,l_positive,predictions_ER,valence_speaker,arousal_speaker,dominance_speaker,valence_listener,arousal_listener,dominance_listener,s_word_len,l_word_len,agreeing,acknowledging,encouraging,consoling,sympathizing,suggesting,questioning,wishing,neutral,mimicry,empathy,prediction,mimicry_face,mimicry_pose,mimicry_combined,rate,rate_reason,binary_rate,binary_rate_reason
sub_13_conv_3,"My daughter's birthday was last week. She turned 25 already. And while we were at the party I realized she's not a girl anymore. She's a woman. Also after thinking about this I thought she's not just any woman she's very smart, capable and independent. So I'm pretty sure that in the future soon she will leave the house to pursue her dreams do what she wants in life.","Well, I don't have any daughter now, so I don't know how you can feel, but I think maybe it's something like you are just get used to it, you have your daughter with you every day at home and at some point she will go and I mean it may be difficult but I haven't had a daughter so I don't know I don't know how can you feel",0.0059292084,0.12513204,0.86893874,0.48166704,0.47786245,0.040470514,0,0.485263157894737,-0.032105263157895,0.216105263157895,0.390090909090909,-0.185181818181818,0.059181818181818,69,70,0.006585317198187,0.000781175622251,0.000279925356153,5.03786577610299E-05,0.000488799414597,0.982222914695739,0.005972267594188,0.000126338622067,0.003492904128507,1,3,2,1,1,1,1,"The listener acknowledges that they cannot relate directly to the speaker's feelings because they don't have a daughter, which demonstrates a lack of both affective and cognitive empathy. The response does not exhibit any understanding of the speaker's emotions or offer any supportive or validating statements. It fails to communicate genuine interest or concern for the speaker's emotional state. While there is pose mimicry, the listener's verbal response does not match the speaker's emotional sharing, making it less empathetic overall.",1,"The listener does not show signs of empathy, either affective or cognitive. While the listener acknowledges that they don't have a daughter and hence can't fully understand the speaker's emotions, they fail to make a genuine attempt to relate to or understand the emotions the speaker is expressing. There is no attempt to validate or emotionally connect with the speaker's feelings about their daughter's growth and potential future departure. The acknowledgment is rather dismissive and focused on the listener’s own lack of similar experience, instead of engaging with the speaker's situation. Despite the pose mimicry, the verbal response lacks the necessary interest or emotional congruence to demonstrate behavioral empathy."
sub_13_conv_3,so of course I feel happy because she she's a great woman now but at the same time a bit sad because she won't be around anymore I mean in the house we want to share like the same things as we have for the last 25 years so I guess I feel happy sad,"Well, on the other hand, maybe you can release some responsibility and you can have more space at your home maybe. So you have another room for maybe your friends and I think she will be maybe fine because she is already an adult so I think there is not anything to worry about.",0.026338704,0.114400126,0.8592612,0.023036791,0.33430165,0.6426615,0,0.28,-0.115888888888889,0.010111111111111,0.453733333333333,-0.1756,0.184266666666667,55,54,0.000379441451514,9.92752393358387E-05,0.000107941734313,0.000165020246641,0.000920338381547,0.996038436889648,0.002105218591169,8.00126363174059E-05,0.000104290185845,1,3,3,1,1,1,1,"The listener's response lacks emotional congruence and does not resonate with the speaker's feelings of mixed happiness and sadness. While the listener attempts to offer a positive perspective, they do not acknowledge or validate the speaker's expressed emotions. Instead, the listener shifts the focus to practical benefits and reassures the speaker without addressing the deeper emotional context. The pose mimicry score of 1 suggests some level of physical engagement, but it does not compensate for the lack of affective and cognitive empathy demonstrated in the verbal response.",1,"While the listener does recognize potential positive aspects of the situation, their response is more solution-oriented rather than emotionally supportive. They don’t directly acknowledge the speaker's mixed feelings of happiness and sadness, and thus, do not communicate cognitive or affective empathy effectively. The listener's response also fails to address the emotional complexity mentioned by the speaker. Pose mimicry might suggest some level of non-verbal attentiveness, but it does not compensate for the lack of verbal empathy in this context."
sub_13_conv_3,"Yes, you are totally right. Maybe I'm more afraid about the change than anything else because even though things are gonna change it's not for the worse I think it's for the better because I want my daughter to have a good life and I am sure like for her it's better if she leaves the house and also I should see that for us my wife and I like it could be also something good in a way that we can spend more time together by our ourselves","Yeah also for her living alone or in another house with her boyfriend or someone else can be good for personal growing. So I think it's also a good thing, not only for you, but for her.",0.014548693,0.13079415,0.8546572,0.0025013632,0.08593995,0.9115587,0,0.3384,-0.14432,0.04264,0.4194,-0.3138,-0.002,89,37,4.97539986099582E-05,5.68841787753627E-05,2.11458718695212E-05,1.84030104719568E-05,2.30196346819866E-05,0.000120613221952,6.66917039779946E-05,0.000101274512417,0.999542236328125,1,3,3,0,0,0,2,"The listener demonstrates cognitive empathy by understanding the speaker's concerns about change and acknowledging the positive aspects of the situation for both the speaker's daughter and the speaker. However, the response could have been more affectively aligned and personally engaging. By focusing primarily on the cognitive aspect and not expressing emotional congruence with the speaker's feelings, the response lacks depth in affective empathy. Also, the absence of pose mimicry suggests minimal non-verbal empathetic engagement. Overall, the listener is somewhat empathetic and engages with the content, but there's room for a deeper emotional connection and more personalized support.",2,"The listener demonstrates cognitive empathy by acknowledging the benefits of the situation for both the speaker and their daughter. The listener's response includes a positive reflection on the speaker's thoughts about personal growth and the advantages for both the speaker's family and the daughter. While there is no affective empathy expressed directly, the listener’s comments show an understanding and supportive attitude, thus communicating empathy overall. The lack of pose mimicry does not significantly impact the rating."
sub_13_conv_4,Two weeks ago they released a new game that I really wanted to play because it looked just great. But it has like the newest technology so to play that game on PC you need the best equipment. So I spent thousands of dollars to get a new PC. I even borrowed some money from a friend. I've been playing the game for just a few days and it's really boring. I'm disappointed. And now I have this debt of a few thousand dollars that I have to pay for this game that at the end I didn't enjoy.,"I'm sorry to hear that, but I haven't understand, did you buy also new equipment or only the new game?",0.8854156,0.08975819,0.02482624,0.575139,0.3983395,0.026521517,2,0.305151515151515,0.026181818181818,0.008787878787879,0.50275,0.04925,0.067,99,20,0.000392384652514,0.000438049901277,4.03306330554187E-05,3.64848929166328E-05,0.98946475982666,0.000341292034136,0.0060317912139,0.000514473358635,0.00274047232233,1,2,3,0,1,1,1,"The listener's response lacks affective empathy and does not address the emotional state of the speaker. The speaker is expressing disappointment and concern over spending a large amount of money and taking on debt for a game that ended up being unsatisfactory. The listener, instead of acknowledging the speaker's feelings, focuses on clarifying details about the purchase. This shows little to no empathy towards the speaker’s emotional distress. The fact that the listener mimicked the speaker's head movement (pose mimicry: 1) does not make up for the lack of empathetic content in the response.",1,"The listener's response lacks both cognitive and affective empathy. The listener did not acknowledge the speaker's feelings of disappointment and regret. Instead, they focused on clarifying the details of the purchase, which does not demonstrate understanding or concern for the speaker's emotional state. The presence of pose mimicry (1) is noted but does not compensate for the lack of empathetic communication."
sub_13_conv_4,"I mean the game is not that expensive, I spent like 60 bucks on it but the most expensive parts were all the PC components I got to play the game even a new monitor and everything to have the best experience But the game is just bad.","I see. Well, at least you have a new PC and with new equipment, maybe you should think in a positive way that you can buy new games and for me for that specific requirement and some games sometimes are bad you don't know until you play it so I think probably you can try another one",0.82638216,0.14161593,0.032001898,0.10873592,0.38972408,0.50154,0,0.188823529411765,0.056705882352941,0.037882352941176,0.411047619047619,-0.014285714285714,0.113714285714286,48,57,0.002361343475059,0.000444040982984,0.00016639092064,0.000262282468611,0.00023598743428,0.9948570728302,0.001504088635556,6.32446754025295E-05,0.000105574341433,1,2,3,0,1,1,2,"The listener provides a somewhat empathetic response by recognizing the speaker's disappointment and suggesting a positive outlook. They acknowledge the potential of the new PC components for future use and suggest trying a new game, which indicates cognitive empathy. The response also includes a semblance of consolation. However, the listener does not fully mirror the speaker's emotional state of frustration or dissatisfaction, and the response can come across as more solution-focused rather than addressing the speaker's current feelings in depth. The listener does exhibit pose mimicry, which indicates some level of engagement. Therefore, the empathy level is rated as somewhat empathetic.",2,"The listener acknowledges the speaker's frustration (""I see"") and tries to offer a positive perspective by pointing out the benefit of having new PC equipment. The listener also empathizes with the sentiment that sometimes games can be disappointing until they are actually played. This approach shows cognitive empathy and attempts to reframe the situation in a positive light. Additionally, the listener's pose mimicry (1) signifies further behavioral empathy."
sub_13_conv_4,yeah I guess I will have to do that now that I have I spent all this money on this new PC at least to try to take advantage of it in other ways for example by playing different games on it,also if you are doing telework you can use it for making hard stuff programming so you can also take advantage of that equipment and also and get compensation back from your money so I think there is no any loss maybe see it like an investment because the PC will be PC you only have to update software you can have a good advantage of it,0.03719043,0.47491255,0.48789698,0.007448006,0.13440502,0.85814697,0,0.334571428571429,-0.098,0.051428571428571,0.328608695652174,-0.099826086956522,0.12295652173913,42,67,0.000394647737266,0.000569613708649,0.000128567000502,4.12559456890449E-05,0.000551554840058,0.993452906608582,0.00451302761212,0.000114237482194,0.000234132428886,1,2,3,0,0,0,1,"The listener attempts to provide a practical suggestion related to the speaker’s new PC, but there is a lack of recognition or validation of the speaker’s emotional state or financial concerns. The response is more focused on pragmatic advice rather than addressing the speaker’s feelings or perspective. Additionally, the listener does not express interest or empathy towards the speaker's situation. The absence of affective or cognitive empathy further lowers the behavioral empathy displayed. The lack of pose mimicry also indicates minimal non-verbal empathetic engagement.",1,"While the listener's response provides logical and practical advice, it lacks any expression of understanding or concern for the speaker's emotional state. There is no acknowledgment of the speaker's feelings about spending money on the PC or recognition of the speaker's situation. The listener did not engage in any affective or cognitive empathy, making the exchange informational rather than empathetic. Additionally, there was no pose mimicry to indicate any non-verbal empathy."
sub_13_conv_5,"So as you know, next week is my birthday and this one is special because I'm turning 50 years old. Some people might say that I'm just an old guy but for me it makes me feel happy because it means that I've been able to spend more time in this world just enjoying life.","Well, happy birthday. You are already in the middle of the average. Yeah, so, well, I don't know how I can feel at that age, but I think it's also maybe like a goal, because many people don't, unfortunately they don't get 50 years. I think you should be very happy.",0.001454486,0.014822548,0.983723,0.031274546,0.11954083,0.8491847,1,0.3876,-0.01,0.1742,0.41875,-0.095375,0.11075,55,51,0.001415659673512,0.000323886284605,0.000235963962041,3.52880379068665E-05,0.000488254969241,0.994470715522766,0.002372256247327,0.000349448615452,0.000308622664306,1,3,3,0,1,1,2,"The listener demonstrates cognitive empathy by acknowledging the speaker's sense of happiness about turning 50 and recognizing it as an achievement, emphasizing the idea that many people don't reach that milestone. However, the response comes off as somewhat disjointed and lacks affective empathy. Although the listener acknowledges the significance of the milestone, there is not a strong emotional alignment or enthusiastic engagement with the speaker's feelings. The use of mimicry (pose mimicry: 1) does contribute positively, as it suggests attentiveness and trying to connect, but it does not fully elevate the empathy level.",1,"The listener acknowledges the speaker's birthday and milestone, but their response lacks affective or cognitive empathy. They neither express a shared emotional experience nor deeply understand the speaker's feelings surrounding this milestone. The listener's statement is somewhat factual and detached, and though they mention that reaching 50 years is an achievement, they do not seem genuinely interested or engaged with the speaker's emotions. The presence of pose mimicry indicates some level of engagement, but it is not enough to elevate the overall empathy demonstrated in the exchange."
sub_13_conv_5,"Yeah, exactly. You have only two options. You either get older or you die young. So I just want to keep living and keep getting older. So for me, I feel happy I'm getting older.","Yeah, some people get sad when they get older. And some of them, they don't want to share their age. and I don't have any problem with that but I think it's very normal everybody is getting older so I think the important thing is enjoy it and if you have money spend it and do what you like",0.02548361,0.18309322,0.79142314,0.16885565,0.50935215,0.32179222,1,0.332,0.009818181818182,0.103454545454545,0.322333333333333,-0.044888888888889,0.088444444444444,35,59,9.72684210864827E-05,0.000224397808779,2.64105456153629E-05,1.63076183525845E-05,1.71527262864402E-05,3.56319869752042E-05,7.43334530852735E-05,5.487024463946E-05,0.999453604221344,1,3,3,0,0,0,2,"The listener acknowledges and somewhat empathizes with the speaker's perspective about appreciating getting older by reflecting on different attitudes people have towards aging. However, the listener shifts the focus slightly to their own perspective on spending money and enjoying life, which dilutes the empathy shown. Despite the meaningful reflection, the lack of pose mimicry and detailed engagement with the speaker's feelings indicates a level of empathy that is somewhat empathetic but not fully engaged.",2,"The listener acknowledges the speaker’s perspective and adds their own viewpoint while affirming the normalcy of aging and emphasizing the importance of enjoying life. This demonstrates cognitive empathy by recognizing the emotions and rationale behind the speaker’s feelings about aging. The listener provides a supportive and reinforcing comment, indicating a high level of engagement and understanding, even without pose mimicry."
sub_13_conv_5,how will you spend money in your 50s,"Maybe bars, clubs, looking for young girls. That's the other thing. Your body is older and some things may not work as well as before. So yeah, maybe you go into the clubs and have fun.",0.38940045,0.57917017,0.03142938,0.3273901,0.5169132,0.15569673,0,0.476,0.174,0.327333333333333,0.244,-0.092666666666667,-0.114,8,36,0.001476690871641,0.000645366148092,0.00017274855054,6.01873616687954E-05,0.000509153527673,0.99613356590271,0.000757852743845,0.00013256285456,0.000111832960101,1,3,3,0,0,0,1,"The listener's response lacks empathy on all three dimensions. There is no indication of affective empathy, as the listener does not share or reflect any emotions that might align with the speaker. Cognitive empathy is also absent, as the listener does not try to understand the speaker's feelings or reasons for asking. Instead, the response is superficial and centered on the listener's own assumptions and imagination. There is no behavioral empathy or effort to communicate understanding or interest in the speaker’s perspective. The lack of pose mimicry further indicates a low level of engagement and connection.",1,"The listener's response lacks empathy on both an affective and cognitive level. It does not address the speaker's situation or emotions and instead shifts the focus to an unrelated hypothetical scenario. There is no indication that the listener is acknowledging or attempting to understand the emotional context or circumstances of the speaker's original question. Additionally, the absence of pose mimicry indicates a lack of non-verbal behavioral empathy."
sub_13_conv_6,My last birthday at least until last week was when I was 8 years old. It was a party that organized my parents. And last week was my 30th birthday. My girlfriend organized a surprise party for me. I just went to her place. She told me maybe we can watch a movie or something. I went there expecting just the usual but all my friends and family were there waiting for me for my party and I was it was so exciting,Oh really? such a nice gift from your girlfriend I think it's a very good gift if she took some time to gather up your family and friends. I think friends and family are maybe the best gift you can get especially if you live abroad. Yeah.,0.00094298203,0.019281488,0.97977555,0.0017846837,0.01740135,0.98081404,0,0.494086956521739,0.021565217391304,0.061913043478261,0.639,-0.042333333333333,0.157555555555556,83,47,0.000714381341822,0.000317416328471,0.000153127723024,5.35547151230276E-05,0.000325152272126,0.991850554943085,0.006249146070331,0.000170815736055,0.000165731209563,1,2,3,0,0,0,2,"The listener acknowledges the speaker's feelings by recognizing the effort made by the girlfriend to organize the party and agreeing that it was a nice gift. This demonstrates cognitive empathy, as the listener seems to understand why it was such a special and meaningful event for the speaker. The comment about friends and family being the best gift shows some level of empathy, but it lacks a deeper emotional engagement or expression of interest in the speaker's emotional state. The last sentence cuts off and doesn't contribute to the emotional depth of the response. Additionally, the lack of pose mimicry indicates there wasn't a non-verbal element supporting the empathetic response.",2,"The listener acknowledges the speaker's emotions and experiences. They highlight the significance of the effort made by the speaker's girlfriend, showing an understanding of the emotional impact of the surprise party. The listener also reflects on the value of family and friends, particularly when living abroad, which shows cognitive empathy. While the pose mimicry is lacking, the verbal response still conveys a good level of understanding and appreciation of the speaker's feelings and context."
sub_13_conv_6,"yes, she put so much effort into this party, organizing it. I just, I cannot believe how she was able to do it because even friends or family members that she doesn't know, they were there. So she really spent her time, and she knows me very well. Because, to be honest I think this has been my best gift ever.",I think you are really important for your girlfriend. and she tried to do something that made you happy and I think she was right. So I think it's a good gift for me.,0.003922932,0.022119744,0.97395736,0.0016999268,0.026087362,0.97221273,0,0.49975,-0.11625,0.230625,0.625,0.0318,0.2658,61,34,0.000462771160528,0.000117010997201,1.60636154760141E-05,1.60454292199574E-05,3.99765631300397E-05,0.000105333761894,3.19686223519966E-05,5.91808966419194E-05,0.999151706695556,1,2,3,0,0,0,2,"The listener shows a good level of cognitive empathy by acknowledging the effort the speaker's girlfriend put into organizing the party and recognizing the value it had for the speaker. The listener also attempts to communicate support and understanding. However, the response could be seen as somewhat self-centered by stating, ""So I think it's a good gift for me,"" which slightly diminishes the focus on the speaker's experience and emotions. The lack of pose mimicry also suggests that the listener may not be fully aligned with the speaker's emotional state.",2,"The listener acknowledges the speaker's feelings and emphasizes the significance of the effort put in by the girlfriend, indicating both cognitive and affective empathy. The listener's statement ""she tried to do something that made you happy and I think she was right"" shows an understanding of the girlfriend's intentions and the happiness it brought to the speaker. The listener’s lack of pose mimicry does not significantly detract from the overall expression of empathy in this instance."
sub_13_conv_8,"It might sound a bit extreme but I felt very sad when the last time I traveled I lost my phone. It sounds like something trivial but I went abroad. For the first time I went to India I was excited but the moment I was about to take the taxi to go to my hotel I realized that I lost my phone. On my phone I had everything there like my flight tickets, my reservations for the hotel everything. So it was it was just too complex to recover from that and I I didn't know how to navigate or to be in this foreign country without the help of my phone.","Yeah, losing your phone should be a very though situation. And you know, we have everything in our phone. and you probably can't do anything without it. You cannot communicate, and there are no public phones maybe anymore in India. So, and I haven't heard that India is a safe or unsafe country, but I don't think so. so maybe you should you should very you probably experience a very bad situation",0.7222896,0.22844554,0.049264893,0.7755906,0.20060109,0.023808315,0,0.247555555555555,-0.057833333333333,-0.046055555555556,0.221294117647059,-0.139411764705882,0.103882352941176,113,72,0.000662984442897,0.000193755855435,0.000138264556881,0.000115968658065,0.000348604604369,0.995965003967285,0.002382340608165,6.57326454529539E-05,0.00012742447143,1,3,2,0,0,0,2,"The listener acknowledges the difficulty of losing a phone while traveling and recognizes the impact it has, demonstrating cognitive empathy. However, the response lacks a stronger expression of affective empathy, such as explicitly acknowledging the speaker's emotional distress. The listener's mention of safety in India seems somewhat tangential and might not provide comfort or relate directly to the speaker's immediate feelings. The pose mimicry was not present, which could have enhanced the sense of empathy. Overall, while the listener shows an understanding of the situation, the response doesn't fully capture the speaker's emotional state, limiting it to a somewhat empathetic rating.",1,"The listener acknowledges the difficulty of losing a phone, particularly in a foreign country, and mentions the practical challenges associated with it. However, there's a lack of emotional engagement and a sense of understanding regarding the speaker's feelings of sadness and frustration. The listener's response is somewhat disjointed and speculative about India's safety, instead of focusing on and validating the speaker's emotional experience. Additionally, the absence of pose mimicry indicates a lack of physical engagement in the conversation. This leads to the conclusion of only a basic level of cognitive empathy, and doesn't reach the threshold for a higher empathy rating of 2."
sub_13_conv_8,we depend a lot on our phones. It's a really good tool especially for traveling and I will try to be more careful like if I go somewhere and then yeah I was to try to protect my phone and also yes I don't know maybe I what to do to keep my phone closer to me and so I don't lose it again I don't want to experience this ever again in my life,"In Japan they use something to hang in there, here. I think also that's a good idea, because sometimes you are free hands and that's why you forgot it. But if you have it here maybe, wherever you go you will bring it with yourself. But yeah, be careful.",0.16920166,0.41893953,0.4118588,0.027858082,0.3919699,0.580172,0,0.333545454545454,-0.077272727272727,0.078090909090909,0.301333333333333,-0.109333333333333,0.073333333333333,75,49,0.000560792104807,0.000120956843602,0.000266279588686,4.85349883092567E-05,0.000638600962702,0.993111610412598,0.004360345192254,0.000169564402313,0.000723318837117,1,3,3,1,0,1,1,"The listener's response is more focused on offering practical advice rather than empathizing with the speaker's emotions about losing their phone. While there is some recognition of the speaker's concern (""But yeah, be careful""), the interaction does not deeply engage with the speaker's emotional experience or provide supportive affirmations, thus lacking in affective and cognitive empathy. Additionally, there is no pose mimicry to suggest non-verbal empathic engagement.",1,"The listener addresses the practical aspect of the speaker's concern about losing their phone by suggesting a solution used in Japan. However, the listener does not demonstrate cognitive or affective empathy. They do not acknowledge or validate the speaker's emotions of anxiety and frustration about potentially losing their phone again. The response lacks an expression of interest in the speaker's emotional state, which is crucial for higher behavioral empathy. The lack of pose mimicry also indicates a lower level of engagement with the speaker's feelings."
sub_14_conv_1,"On my way here, just like 5 minutes ago, I got robbed. Somebody pointed a gun at me and he asked me to give him everything I had on me. I gave him my phone, my wallet. I got very scared. Now I don't have a way to go back home. I have no money or even a card to call my family.","Oh, that's so unfortunate. Have you tried to go to the police box or something to discuss the situation?",0.9542224,0.04223155,0.0035460978,0.8484315,0.14336292,0.008205536,1,0.187684210526316,-0.151473684210526,-0.017157894736842,-0.128666666666667,-0.104333333333333,-0.092,63,19,7.83554496592842E-05,0.000204795083846,1.81593750312459E-05,4.09789026889484E-05,0.000345489388565,0.000109562264697,0.998570561408997,5.08638950122986E-05,0.000581205589697,0,2,3,0,0,0,2,"The listener acknowledges the unfortunate situation by saying ""that's so unfortunate,"" demonstrating some level of empathetic understanding. However, the response quickly shifts to a practical solution without further addressing the speaker's emotional distress or showing deeper concern for their frightening experience. Moreover, the lack of pose mimicry indicates less behavioral empathy, making the interaction feel more functional than emotionally supportive.",1,"The listener acknowledges the unfortunate event but does not display a deeper emotional engagement or understanding of the speaker's feelings. The listener's response is focused more on a practical suggestion rather than offering comfort or empathy. The absence of pose mimicry also indicates a lower level of nonverbal empathy. The listener does not inquire further into the speaker's emotional state or express concern for their safety and well-being, which further limits the behavioral empathy displayed."
sub_14_conv_1,"Ah, that's the next thing I want to do because I was shocked. So right now I don't understand how I can talk to you just a few moments ago. I couldn't even think.","Okay, you can talk more to me and if you need something you can tell me. Maybe we can, yeah. Maybe I can help you in case you need some help to talk with the police or something.",0.72115475,0.23062366,0.04822166,0.012554759,0.658435,0.3290103,1,0.2244,-0.124,0.0494,0.248615384615385,-0.135846153846154,-0.068923076923077,34,38,0.000426734768553,0.000178696165676,0.000201833769097,0.000249707256444,0.000941845355555,0.997192561626434,0.000683165097144,7.23868943168782E-05,5.30567922396585E-05,1,2,3,0,1,1,2,"The listener displays somewhat empathetic behavior by expressing a willingness to help the speaker and offering support for practical needs (talking with the police). However, the response lacks a deep emotional connection or understanding of the speaker's emotional state, which prevents it from reaching the highest level of empathy. The listener does show cognitive empathy by understanding that the speaker might need help and offering to assist, but there is less engagement in terms of affective empathy. Additionally, the listener’s pose mimicry (1) indicates some level of engagement and alignment with the speaker’s feelings.",2,"The listener demonstrates behavioral empathy by offering continued support and assistance, indicating an understanding of the speaker's current emotional state of shock and confusion. The listener's suggestion to help talk with the police shows an effort to address the speaker's potential needs. The added element of pose mimicry (which is present) further suggests attentiveness and engagement with the speaker. This aligns with high empathy as defined, including expressions of interest for the speaker's situation."
sub_14_conv_1,"If you could help me with that, just tell me where the police station is, that would be good enough.","Yeah, that's just over there. And if you need something, you can just come back to this place.",0.034392525,0.35463327,0.61097413,0.06851305,0.74151134,0.18997557,1,0.267,-0.087333333333333,0.075666666666667,0.0848,-0.2732,-0.2216,20,18,0.009401352144778,0.531825244426727,0.000348430738086,0.0894480869174,0.00675296690315,0.000979789532721,0.002816731110215,0.000660639023408,0.357766807079315,0,2,2,0,1,1,1,"The listener provides practical information but shows little to no behavioral empathy. There is no expression of understanding the speaker’s situation or emotional state, nor is there an attempt to engage empathetically. The response is functional but lacks emotional or supportive engagement. The listener's pose mimicry is present, which indicates some engagement, but it does not compensate for the lack of empathetic communication.",1,"While the listener provided the information the speaker requested, the response lacks elements of emotional or cognitive empathy. The listener did not acknowledge the speaker's need for assistance or the potential stress the speaker might be feeling. There's no expression of interest in the speaker's emotional state or situation beyond the basic factual response. The pose mimicry does not contribute significantly to the empathy level here."
sub_14_conv_2,So as you know I just enjoy cycling and playing video games and this summer finally I'm gonna be able to go back to my hobbies because the last couple of years I've been too busy at work but I don't know like the planets align and this summer I will be like 100% just spending time on my hobbies again.,Oh that's so wonderful like I'm really glad to hear about that. Where are you going to go right now?,0.107566155,0.32036301,0.5720708,0.0014308237,0.008281344,0.9902878,2,0.363416666666667,-0.073666666666667,0.1205,0.546,0.037,0.204666666666667,61,20,0.000169190549059,0.000870596559253,2.13527055166196E-05,2.5831406674115E-05,7.08694715285674E-05,9.09767695702612E-05,0.998450040817261,6.85218838043511E-05,0.00023257889552,1,3,3,0,1,1,2,"The listener shows some level of empathy by acknowledging and expressing happiness for the speaker's situation (""Oh that's so wonderful like I'm really glad to hear about that""). This shows cognitive empathy as the listener understands and appreciates the speaker's excitement about returning to their hobbies. However, the response lacks further affective empathy and depth since it quickly diverts to asking a factual question (""Where are you going to go right now?"") instead of expanding more on the speaker's feelings or directly connecting emotionally with their joy. The pose mimicry rating of 1 does add a bit to the empathetic communication but not enough to raise it to a 3.",2,"The listener shows behavioral empathy by acknowledging the speaker's excitement and expressing happiness for them. They also ask a follow-up question, indicating interest in the speaker's plans, which demonstrates cognitive empathy. Additionally, the listener's pose mimicry enhances the empathetic connection by reflecting the speaker's enthusiasm."
sub_14_conv_2,the first ride is gonna be easy one I think because I'm out of shape so maybe I just I will go to like downtown.,Oh nice like I don't do cycling much but maybe we can meet in downtown like we can eat something and then you can cycle home and I just take the train back home.,0.041535407,0.42567056,0.532794,0.0095973695,0.26040623,0.72999644,0,0.365111111111111,-0.266444444444444,0.037333333333333,0.445714285714286,-0.175285714285714,-0.017857142857143,25,34,0.000236662424868,0.00204114173539,5.76914026169106E-05,8.75236219144426E-05,0.000784483796451,0.994637906551361,0.001835531089455,5.23247326782439E-05,0.00026675927802,1,3,3,1,1,1,2,"The listener shows an interest in the speaker's plan and suggests a follow-up activity that involves both of them, which indicates some level of empathy and engagement. However, the response lacks a deeper emotional connection or acknowledgement of the speaker's concern about being out of shape. The empathy shown is mostly cognitive, with some behavioral elements, but it does not fully convey affective empathy. The pose mimicry helps to display some behavioral empathy, but overall, the response is only somewhat empathetic.",2,"The listener demonstrates behavioral empathy by showing interest in the speaker's situation and responding in a way that makes a shared plan. The response acknowledges the speaker's intention to take an easy ride downtown and offers to join them, which demonstrates an understanding of the speaker's context and an effort to engage. Additionally, the listener offers a solution that suits both their cycling ability and their own preferences, fostering connection and mutual understanding. The pose mimicry score of 1 further supports empathy through non-verbal communication."
sub_14_conv_2,Oh that's an excellent plan like let's do that like I go by bicycle you go by train and then we meet there with something delicious,yes we can even have a race like which one is faster the train or the bike,0.0021552257,0.037374593,0.96047014,0.017681442,0.5400384,0.44228017,0,0.427,0.0198,0.1194,0.296333333333333,-0.121333333333333,-0.039666666666667,26,17,0.000405306345783,0.993263959884644,0.000138564791996,0.003628196427599,0.000244460039539,0.000254076789133,0.000713216373697,4.86613680550363E-05,0.001303470227867,1,3,3,1,0,1,2,"The listener acknowledges and builds on the speaker's plan, demonstrating cognitive empathy by understanding and engaging with the speaker's excitement. However, the listener does not display affective empathy since there is no direct reflection or expression of the speaker's feelings. Additionally, there is no pose mimicry, which could have enhanced the empathetic response. Therefore, the response is somewhat empathetic but lacks the deeper connection characteristic of the highest level of empathy.",1,"The listener agrees with the speaker's plan and adds a suggestion for a race, which shows some engagement with the content of the speaker's idea. However, the listener does not express any emotional congruence or understanding (affective and cognitive empathy) with the speaker's excitement or emotional state. The interaction is more about planning and suggesting activities rather than showing concern or care for the speaker's feelings. Additionally, the listener did not mimic the speaker's head movement, which further indicates a lack of behavioral empathy."
sub_14_conv_3,probably your friend already told you I am not sure but I just broke up with my girlfriend we spent together over five years and I'm devastated I didn't see it coming I thought everything was going just right just just good like and it It just happened out of the blue. I don't know what to do. I feel like I cannot continue on my own.,"Oh yeah, I heard that. She told me about this incident. I'm really sorry for that. Do you have plans with your friends? Maybe if you hang out or something, you can release the emotion and forget about it a bit?",0.8168135,0.1572093,0.025977118,0.41667864,0.52132636,0.061995026,2,0.2956,-0.2273,-0.004,0.0398,0.0074,-0.0458,67,41,0.001630122074857,0.000177804176928,0.000522025744431,0.000334567972459,0.068361811339855,0.900835871696472,0.02763406932354,0.000277687126072,0.000225995012443,0,3,3,0,0,0,2,"The listener acknowledges the speaker's breakup and expresses sympathy, which shows some level of empathy. However, the response focuses more on providing a solution (hanging out with friends) rather than deeply engaging with the speaker's emotional state. The listener does not fully explore or validate the intense emotions the speaker is experiencing, such as feeling devastated and unable to continue alone. Moreover, the lack of pose mimicry adds to the relatively lower empathy rating, as non-verbal cues are important in conveying empathy.",1,"The listener did express some level of concern (""I'm really sorry for that""), but the way it was phrased felt somewhat detached and impersonal. The listener quickly shifted to suggesting a solution (""Do you have plans with your friends? Maybe if you hang out or something, you can release the emotion and forget about it a bit?""), without fully acknowledging or validating the speaker's feelings of devastation and shock. There was no demonstrable effort to mirror the speaker's emotional state or delve deeper into understanding their feelings. Additionally, there was no pose mimicry to enhance the empathetic connection."
